name,reference product 
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"copper production, cathode, solvent extraction and electrowinning process","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
"electrorefining of copper, anode","copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
primary zinc production from concentrate,"copper, cathode"
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
dolomite production,dolomite
"rare earth oxides production, from rare earth carbonate concentrate",dysprosium oxide
"rare earth oxides production, from rare earth carbonate concentrate",erbium oxide
"rare earth oxides production, from rare earth carbonate concentrate",europium oxide
"ferroniobium production, from pyrochlore concentrate, 66% Nb","ferroniobium, 66% Nb"
"rare earth oxides production, from rare earth carbonate concentrate",gadolinium oxide
"gallium production, semiconductor-grade","gallium, semiconductor-grade"
"gallium production, semiconductor-grade","gallium, semiconductor-grade"
"gallium production, semiconductor-grade","gallium, semiconductor-grade"
"gallium production, semiconductor-grade","gallium, semiconductor-grade"
"gallium production, semiconductor-grade","gallium, semiconductor-grade"
graphite production,graphite
graphite production,graphite
graphite production,graphite
graphite production,graphite
graphite production,graphite
